sentiment;Review
1;"Al atravesar el umbral de la puerta que conduce al zaguán del hotel, sentí una sensación de tranquilidad y confort indescriptibles! Me embriagó el olor a flor natural y el juego de luces que penetraba por el patio central. Un patio maravilloso, armónicamente flanqueado por columnas antiquísimas. Nada de geranios típicos y colorinches, nada de falsos sombreros cordobeses ni de bailarinas de plástico ni de alicatados de dudosa calidad... Austeridad y belleza: Blancos, mármoles, metal, cristal y madera a vista. Gerardo, el modélico anfitrión, me recibió, más bien dicho, nos recibió, a mí y a mi pareja, e inmediatamente nos orientó en la ciudad de manera muy precisa y pragmática: restaurantes, tabernas, bares y rutas patrimoniales alternativas. Nos ofreció el Spa del hotel (muy recomendable después de un largo día de caminatas por la ciudad. Un espacio íntimo y reconfortante, con todos los servicios: jacuzzi, sauna sueca, duchas y espacio de relax... con una puesta en escena con velas e iluminación especial), y nos acompañó a la habitación. Se abrieron las puertas de cristal que daban paso al patio y , entonces, llegó a mis oídos el rumor del agua de la pequeña fuente, estratégicamente ubicada a un extremo, que me acabó de confirmar: ¡Aqu´´i era donde quería estar!"" ""¡Qué descanso!""Subimos unos escalones, y a unos pocos metros, en la primera planta, nuestra habitación (creo que hay solo siete): Una delicia, de un blanco purísimo, con entradas de luz indirecta, y un mobiliario funcional y de diseño. El cuarto de baño, a la altura y muy cómodo y espacioso. Y llí nos dejó.Estaba claro que todo aquel espacio había sido hecho con mucho amor y entrega. Recominedo ampliamente los desayunos, que son una mravilla: si se te acaba el café, no dudes de pedir l que quieras (para los más cafeteros como yo), pero si te gustan las infusiones, tendrás un mar... zumo de narnjas, mermeladas riquísimas y variedades de panes recién horneados, un yogurt con frutos: todo, todo, todo en una presentación extraordinaria y formando parte de un ritual( Gerardo participó en todo momento y, la cocinera, especialemtne atenta y cordial): basta reconocer que cada mesa era servida previamente, y organizada, a partir de un color: el azul, el rojo, el malva, el verde!!!!! Un especatáculo de puesta en escena y juego con el detalle. Tuve mucha suerte, de verdad lo digo, si mi estancia de tres días, entre el 1 y el 4 de enero de 2012, no hubiese sido en el Hotel Viento 10, hubiera sido totalemente distinta la experiencia del viaje. Qué buen inicio de año! Pienso recomendarlo a mis amigos del facebook, por si alguien, desde Barcelona (España) o desde Caracas, ha de viajar a Córdoba. Y gracias a Gerardo (a quien no dudéis de pedirle ayuda, os ofrecerá una Córdoba llena de sorpresas y con un patrimonio hermosísimo), por el esfuerzode recuperación del espacio, y l equilibrio!!!!!"
1;"En este hotel todo son sensaciones y experiencias positivas. Comenzando por su nombre, ""Viento 10"" , así llamado porque está ubicado en el número 10 de la antigua calle del Viento (ahora Ronquillo Brinceño), junto a la zona de la ribera dónde el Guadalquivir traza una gran curva y el viento se hace sentir en la angosta callejuela. Una vez en el hotel fuimos recibidos por Gerardo, su director, que dotado de una especial sensibilidad, no te trata como a un viajero, como a gente de paso, sino como si fueras a quedarte por mucho tiempo. Puede sonar a tópico, pero en el Viento 10 te encuentras como en casa. Nos alojamos por tres noches en la suite, decorada de forma exquisita y minimalista, donde todo era confortable. Y qué decir del spa que puedes reservar en exclusiva. Capítulo aparte requieren los olores: el gran jarrón de flores que preside el corredor, la ropa de cama, las toallas, los delicados geles de baño y la varilla de incienso que se consume mientras disfrutas del relajante y privado spa. Además, el hotel está muy bien situado, a un paso de ese conjunto de monumentos que constituyen el patrimonio de la humanidad de la ciudad. El recuerdo de este viaje a Córdoba quedará inevitablemente ligado a este pequeño-gran Hotel ""Viento 10""."
1;Hemos pasado un par de noches en este exquisito hotel, regentado por Gerardo quien nos trató estupendamente. La habitación situada en la primera planta tenía una cama comodísima y estaba decorada con mucho gusto y diseño, al igual que todo el hotel. Muy tranquilo, tiene también un spa privado muy chulo que se puede reservar. El desayuno está buenísimo. Nunca habíamos estado en un hotel con tanto encanto.
1;El hotel es precioso, esta muy bien ubicado para recorrer Cordoba a pie y también cuenta con parking a 30 metros, lo que es un lujo en un centro histórico. La calidad de ABSOLUTAMENTE TODO es EXCELENTE y lo recomendamos muchísimo.
1;Salón impresionante Calidad de la comida para un evento Sabroso y bien presentado Buen personal
1;Stff eficiente, muy útil, bono de habitación cómoda para una botella de champán Harrods, buena oferta.
1;1 Personal bueno y agradable 2 Una de las mejores ubicaciones de Londres 3 Tienes todo a tu alrededor
1;Ubicación aceptable, aunque los cambios en el sistema de tráfico local hicieron que los taxis hacia y desde el hotel fueran muy caros debido a la grave congestión.
1;La arquitectura del hotel es hermosa, estaba limpia y era cómoda.
1;La habitación estaba ordenada y compacta.
1;El bar del hotel era genial. La ubicación era central pero no demasiado ocupada.
1;El hotel está situado a 15 minutos a pie de Covent Garden y a un corto trayecto en taxi del distrito de los teatros si desea ahorrarse los tacones altos. El Museo Británico está muy cerca y está muy cerca de tiendas y restaurantes. El hotel tiene vínculos históricos con el Titanic a través de su arquitectura, que fue de interés para mi grupo. El personal fue muy servicial.
1;ubicación perfecta a menos de 1 minuto del metro Russel Sq Pret a manger y Tesco Gran edificio victoriano excelente servicio de habitaciones de Margherita Pizza En general, una puntuación perfecta Sigan así, amigos Saludos
1;La ubicación era estupenda. El hotel tenía gran carácter y el personal era amable.
1;Excelente ubicación, metro cerca y a poca distancia del West End. Hermoso hotel antiguo con muchas características de época.
1;Me quedé con personas mayores y me consiguieron una habitación de fácil acceso.
1;Los servicios de recepcionista son amables. Sin preguntarle al personal, reconocí el cumpleaños de mi esposo. Estaba esperando una botella de Prosecco, un trozo de pastel y una tarjeta. Un gesto muy agradable. El interior del hotel es muy estético y hermoso. Braekfast no es barato, pero vale la pena. servicio en el bar del vestíbulo en el desayuno servicios de conserjería muy amable y servicial Visitamos Londres a mediados de noviembre
1;Gran servicio desde el momento en que llegamos, nos pasaron a una suite junior que bien vale la pena el pequeño extra por una gran habitación, muy limpia y bien equipada. Excelente personal del servicio de limpieza, bar de recepción, porteros y conserje. No nos podemos quejar de ellos y definitivamente regresaremos.
1;La forma en que se manejó mi queja sobre la calidad de nuestra habitación mejorada. La calidad de la habitación a la que nos mudamos.
1;El vestíbulo era hermoso desde la época en que se construyó. La ubicación en relación con el tren y el acceso a los tours era muy buena.
1;La ubicación está convenientemente ubicada cerca del parque de restaurantes del centro comercial Metro y del Museo Británico. El exterior es hermoso y el bar es agradable.
1;Excelente ubicación, el hotel era de buen nivel y elegiría el hotel para mi próxima estadía en Londres.
1;Personal profesional y cortés que siempre tenía una sonrisa en la cara, especialmente el conserje Bernard. Habitación encantadora, impecablemente limpia y extremadamente cómoda. Recibimos una botella de vino espumoso y un poco de pastel de limón en nuestra habitación para nuestro 25 aniversario de bodas, lo cual fue un gesto realmente agradable por parte de el hotel Un desayuno bien presentado con artículos de calidad junto con el buen servicio esperado.
1;Ubicación, a 10 minutos a pie de la estación de tren St Pancras o Euston. El edificio histórico, nuestra habitación 800 en el último piso de la torre, el fabuloso y antiguo restaurante y bar con desayuno. Pubs cercanos.
1;El personal fue fantástico desde el primer momento. Somos una pareja joven, así que en un primer momento no pensamos que encajaríamos, pero nos trataron exactamente igual que a cualquier otra persona. El personal de la puerta fue amable y también se rió. La habitación era encantadora. aunque la ducha no era la mejor, hizo lo que queríamos. La ubicación no podría haber sido mejor. Estábamos a una o dos estaciones de metro de todo lo que queríamos. Recomendamos encarecidamente este lugar. Tal vez lo visitemos para otro cumpleaños el próximo año.
1;El personal es muy servicial y eficiente. Muy buen servicio.
1;No contento con la primera habitación, lo cambiaron tan pronto como hubo una habitación disponible.
1;El hotel estaba limpio y bien ubicado para ir a los restaurantes del teatro. El personal era amable y servicial.
1;El desayuno es excelente y el personal muy atento El personal de recepción podría ser más alegre y brindar un saludo más acogedor. Los porteros son muy serviciales y amables.
1;El personal era amable y profesional. La ubicación era estupenda para el centro de Londres. El Soho estaba a 15 minutos a pie. Había un aparcamiento de varias plantas justo en la calle de al lado, que era bastante barato. Me encantó la estancia aquí. Encontré una cafetería justo al final de la calle que hablaba inglés completo. 5 95
1;Dormitorio cómodo, mucho espacio. Desayuno bien organizado y comida agradable. Buena ubicación cerca del metro.
1;El bar y el comedor del área de miradas bajas son encantadores y tienen un poco de factor sorpresa. Además, la señora que hizo el registro fue muy amable y servicial.
1;El personal fue muy servicial. El lugar estaba limpio y ordenado.
1;Fácil acceso a pie desde Euston, autobuses y metro en todas las inmediaciones. Interior tranquilo y tranquilo.
1;El Russell es un hotel muy cómodo con un personal agradable y eficiente y una excelente opción de desayuno. A menos de cien metros de la estación de metro y para la persona en forma, a poca distancia del West End.
1;Desde el momento en que llegamos al hotel nos atendieron muy bien. Nada fue demasiado problema. El personal de recepción fue muy amable y el portero y el conserje también tomamos una copa en el bar el sábado por la noche y nuevamente, un ambiente encantador y muy amable en el bar.
1;Me encantó el carácter y la historia del lugar y la ubicación. Un montón de excelentes pubs y restaurantes, en su mayoría italianos cercanos. Personal amable, eficiente y educado.
1;Ubicación y poder conseguir una habitación tranquila.
1;Excelente personal, muy servicial. Fuimos a Londres para celebrar el cumpleaños de mi esposo y los detalles adicionales en la habitación ayudaron a que fuera un momento especial.
1;La ubicación era perfecta, muy cerca de la estación de metro. El personal es muy amable y servicial.
1;La ubicación es excelente, justo al lado del metro o a un paseo de la estación de Euston. Tratamos el paquete de socios que recibió una buena respuesta. El hotel también tiene un aspecto muy grandioso. Sin duda regresaría.
1;Hotel en sí, incluidas las habitaciones, la recepción y el edificio en general. Ubicación ideal para la parte de Londres que estábamos visitando.
1;Un personal increíble que fue muy amable y servicial incluso temprano en la mañana. Solo me quedé una noche, así que no estoy seguro de cómo son el resto de las instalaciones, pero me imagino que son geniales. La ubicación es perfecta para recorrer Londres y está convenientemente ubicada al lado del metro. estación Ah, y como nota al margen, la pequeña loción de jabón y el champú huelen increíble.
1;Buena ubicación, cerca de la estación de metro Russell Square. Habitación grande con mucho espacio.
1;El hotel está en una ubicación muy conveniente para el centro de Londres y tiene una excelente relación calidad-precio. Nuestra reserva se realizó a un precio muy razonable y solo queríamos habitaciones para una noche, pero también pudieron darnos habitaciones con baño a pedido especial.
1;La ubicación era buena cerca del metro.
1;la habitación estaba muy silenciosa. El aire acondicionado funcionaba, pero el ventilador solo funcionaba al máximo o no funcionaba en absoluto.
1;Tuvimos una estadía encantadora por una noche para ver un espectáculo y comprar. Nos registramos en una hermosa habitación con vista al parque. La habitación estaba impecable y teníamos mucho espacio. La ubicación es fantástica. Excelente relación calidad-precio.
